"Date","CDI.PA","OR.PA","EL","SSDOY","PG","SBH"
2018-10-04,351.5,200.600006,137.139999,73.290001,81.919998,17.379999
2018-10-05,348.799988,201.399994,138.309998,71.010002,82.150002,17.299999
2018-10-08,342.100006,199.199997,139.979996,71.449997,82.400002,17.5
2018-10-09,342.700012,199.600006,140.330002,70.550003,82.199997,17.719999
2018-10-10,323,191.300003,129.899994,67.989998,81.440002,17.91
2018-10-11,324.5,187.600006,128.080002,64.849998,78.870003,17.82
2018-10-12,325.299988,184,126.32,67.239998,79.059998,18.02
2018-10-15,324.5,184,125.860001,65.650002,80.129997,18.49
2018-10-16,329,186.300003,128.479996,64.589996,81.010002,18.91
2018-10-17,329.399994,187.75,128.820007,63.82,81.860001,18.17
2018-10-18,326.399994,186.699997,126.769997,60.889999,80.239998,18.1
2018-10-19,329.399994,191.300003,125.449997,61.66,87.300003,17.34
2018-10-22,327.5,191,126.190002,63.970001,86.599998,17.5
2018-10-23,326.899994,189.75,125.300003,62.099998,87.160004,18.049999
2018-10-24,327.299988,189.800003,124.269997,61.5,89.459999,16.76
2018-10-25,334.600006,192.5,126.410004,62.490002,89,17.24
2018-10-26,331.100006,189.100006,125.620003,60.16,87.860001,17.059999
2018-10-29,333.100006,188.100006,126.459999,59.110001,88.239998,17.549999
2018-10-30,329.799988,186.399994,131.220001,60.400002,89.190002,18.049999
2018-10-31,342.200012,198.899994,137.440002,63.23,88.68,17.809999
2018-11-01,337.799988,199.800003,141.940002,65.57,89.589996,18.139999
2018-11-02,347.5,201.100006,143.110001,67.82,89.809998,18.530001
2018-11-05,343.399994,201.699997,141.809998,67.029999,91.199997,18.43
2018-11-06,341,202.600006,142.399994,66.699997,91.510002,18.93
2018-11-07,343,203.699997,142.339996,66.900002,91.290001,18.790001
2018-11-08,339.200012,204.199997,141.690002,64.43,91.360001,22.59
2018-11-09,333.700012,205.600006,140.229996,64.019997,92.410004,21.75
2018-11-12,332.5,205.300003,141.100006,60.849998,92.699997,21.6
2018-11-13,341.200012,208.899994,143.389999,62.080002,93.470001,20.75
2018-11-14,337.200012,207.399994,144.839996,62.299999,93.489998,20.309999
2018-11-15,335.799988,207.399994,144.850006,64.519997,93.830002,21.030001
2018-11-16,335.700012,207.600006,144.020004,64.739998,93.82,20.629999
2018-11-19,330.200012,205.399994,142.869995,64.599998,93.290001,20.48
2018-11-20,324,204.800003,142.020004,63.5,92.099998,19.67
2018-11-21,330,206.399994,140.669998,63.950001,91.410004,19.889999
2018-11-23,331.600006,206.399994,140.110001,66.089996,91.540001,19.27
2018-11-26,329.899994,205,140.929993,66.32,91.940002,20.040001
2018-11-27,326.899994,208,139.990005,65.389999,92.720001,20.32
2018-11-28,329.299988,207.399994,140.199997,65.559998,93.010002,21
2018-11-29,331.700012,208.399994,141.5,63.759998,92.82,21.02
2018-11-30,328.200012,207.899994,142.660004,63.610001,94.510002,21.110001
2018-12-03,339,212.199997,152.649994,65.720001,93.32,20.68
2018-12-04,336.5,212.5,144.089996,64.129997,93.309998,20.209999
2018-12-06,325.5,202.899994,141.389999,62.32,93.550003,19.77
2018-12-07,330.399994,206,137.119995,62.959999,92.449997,19.290001
2018-12-10,324.799988,206.5,137.979996,62.330002,93.029999,19.27
2018-12-11,331.5,207.699997,139.110001,63.040001,93.910004,19.23
2018-12-12,333,209.5,138.729996,64.139999,94.029999,19.290001
2018-12-13,335,207,140.130005,64.360001,96.489998,18.83
2018-12-14,334.600006,204.300003,135.179993,62.860001,96.639999,18.65
2018-12-17,333.5,203.300003,130.300003,61.950001,92.769997,17.940001
2018-12-18,332,202.5,130.899994,61.860001,92.489998,17.93
2018-12-19,333.200012,203.100006,128.539993,62.18,91.760002,17.6
2018-12-20,328.899994,201.600006,124.910004,61.84,90.980003,17.07
2018-12-21,331.799988,200.699997,125.82,59.099998,90.970001,16.610001
2018-12-24,326,197.649994,122.459999,58.709999,87.360001,16.42
2018-12-27,325,195.600006,128.389999,61.939999,92.019997,16.879999
2018-12-28,328.799988,198.100006,128.559998,62.810001,91.18,16.950001
2018-12-31,333.899994,201.199997,130.100006,63.009998,91.919998,17.049999
2019-01-02,333.600006,199.600006,131.940002,63.290001,91.279999,17.290001
2019-01-03,326,197.199997,125.68,63.18,90.639999,16.83
2019-01-04,334.700012,200,129.919998,61.959999,92.489998,17.18
2019-01-07,336.399994,197.449997,131.5,60.59,92.120003,17.139999
2019-01-08,345.100006,198.649994,132.729996,58.810001,92.459999,17.57
2019-01-09,349.600006,197.050003,127.830002,59.360001,90.949997,18.02
2019-01-10,349,198.149994,125.300003,57.470001,91.169998,17.870001
2019-01-11,348.200012,197.949997,125.940002,56.110001,91.769997,18.49
2019-01-14,341,195.899994,124.910004,55.709999,91.150002,17.969999
2019-01-15,344.100006,196.899994,125.080002,57.299999,92.010002,17.49
2019-01-16,340.5,195.25,125.169998,56.279999,91.370003,17.41
2019-01-17,339.899994,196.75,125.43,57.810001,90.639999,17.68
2019-01-18,347.399994,199.800003,127.540001,57.599998,91.419998,18.08
2019-01-22,352.899994,198.699997,125.760002,56.700001,90.440002,17.049999
2019-01-23,354.299988,200.5,126.889999,55.07,94.839996,17.290001
2019-01-24,355,199.5,125.230003,55.919998,94.300003,17.700001
2019-01-25,357.200012,200.600006,128.070007,57.73,93.599998,18.02
2019-01-28,354.899994,201.199997,131.979996,57.889999,93.519997,17.91
2019-01-29,353,205.899994,130.399994,57.630001,93.540001,17.43
2019-01-30,370,208.199997,134.380005,58.290001,94.519997,17.280001
2019-01-31,369.200012,210.100006,136.419998,59.529999,96.470001,17.219999
2019-02-01,375,211.800003,136.720001,60.720001,97.470001,17.42
2019-02-04,373.299988,211.800003,136.169998,61.389999,98.029999,18.17
2019-02-05,380.5,219.899994,152.020004,62.639999,97.440002,18.84
2019-02-06,377.700012,217.199997,150.25,64.580002,97.919998,17.889999
2019-02-07,371.399994,216.100006,152.309998,65.190002,97.139999,17.75
2019-02-08,370.299988,218.800003,154.710007,62.790001,97.709999,17.57
2019-02-11,374.600006,221.199997,153.690002,62.68,98.269997,18.33
2019-02-12,381.299988,224.5,152.919998,62.650002,99.260002,18.43
2019-02-13,380.899994,222.800003,155.190002,65.220001,99.239998,18.5
2019-02-14,380.700012,220.5,153.380005,64.720001,98.459999,18.690001
2019-02-15,382.5,221.800003,155.009995,65.589996,98.480003,18.709999
2019-02-19,386.899994,223.100006,155.399994,65.419998,99.989998,18.6
2019-02-20,388.200012,224.399994,156.669998,64.849998,99.279999,18.139999
2019-02-21,389.700012,225.5,156.529999,64.510002,99.779999,17.870001
2019-02-22,390,225.100006,158.979996,66.199997,100.25,17.99
2019-02-25,394.299988,224.100006,157.259995,66.239998,99.57,17.799999
2019-02-26,393.799988,224.100006,156.440002,67.790001,99.830002,17.84
2019-02-27,389,220.300003,157.050003,67.970001,98.910004,17.99
2019-02-28,390.299988,221.899994,156.940002,66.480003,98.550003,18.07
2019-03-01,394.700012,223.399994,156.919998,68.389999,98.440002,17.790001
2019-03-04,400,223.199997,156.289993,68.379997,98.870003,17.620001
2019-03-05,401.899994,226.199997,155.979996,69.209999,99.089996,17.82
2019-03-06,401,224,153.880005,69.360001,98.93,17.559999
2019-03-07,400.899994,228.100006,155.399994,69,98.550003,17.799999
2019-03-08,398.100006,229.100006,156.039993,69.470001,98.410004,17.530001
2019-03-11,397.899994,227.300003,157.509995,70.269997,99.580002,18.02
2019-03-12,401.299988,228.300003,159.220001,69.589996,100.050003,17.860001
2019-03-13,402.899994,228.899994,159.440002,69.779999,101.18,18.280001
2019-03-14,406.799988,232.600006,159.990005,68.690002,101.32,17.809999
2019-03-15,410,236.100006,162.740005,69.720001,102.440002,17.77
2019-03-18,410.600006,235.199997,163.100006,71.93,101.510002,18.139999
2019-03-19,413.5,234.699997,160.699997,71.5,101.900002,18.440001
2019-03-20,412.200012,235.199997,159.690002,71.68,101.720001,17.450001
2019-03-21,413.399994,237.300003,161.789993,71.830002,102.489998,17.68
2019-03-22,407.899994,234.699997,159.5,71.57,101.660004,17.59
2019-03-25,410.799988,234.800003,159.979996,71.769997,101.959999,17.83
2019-03-26,413.399994,238.300003,161.809998,71.790001,103.019997,18.08
2019-03-27,415.5,238.399994,162.899994,71.690002,102.900002,18.459999
2019-03-28,418.899994,238.600006,164.419998,72.550003,103.550003,18.209999
2019-03-29,424.700012,239.800003,165.550003,72.330002,104.050003,18.41
2019-04-01,431.799988,240.399994,164.770004,72.220001,103.639999,18.459999
2019-04-02,430.799988,238.600006,163.220001,69.739998,103.75,18.25
2019-04-03,432.399994,240.199997,164.279999,70.330002,103.690002,18.4
2019-04-04,433.600006,241.300003,163.070007,71.190002,103.43,19.17
2019-04-05,433.600006,240,163.5,70.389999,103.650002,19.440001
2019-04-08,430.200012,240.300003,164.820007,71.540001,104.970001,19.059999
2019-04-09,421.799988,240,163.850006,71.379997,104.660004,18.67
2019-04-10,423.399994,242.5,166.520004,70.209999,104.650002,18.92
2019-04-11,435,240.199997,168.039993,72.400002,104.75,18.469999
2019-04-12,435.799988,240.300003,167.520004,72.110001,105.059998,18.25
2019-04-15,433.200012,238.5,167.100006,72.5,105.730003,18.27
2019-04-16,435.799988,240.300003,169.839996,73.300003,106.419998,18.719999
2019-04-17,441.600006,242.699997,169.529999,74,105.849998,18.530001
2019-04-18,442,243.199997,170.330002,74.910004,106.050003,18.620001
2019-04-23,442.200012,243.100006,171.110001,76.75,103.160004,18.1
2019-04-24,445.200012,245,170.419998,76.239998,103.690002,18.15
2019-04-25,439.200012,243.699997,170.389999,76.800003,103.279999,17.65
2019-04-26,438.600006,241.899994,172.5,78.339996,105.860001,17.92
2019-04-29,438.799988,242.899994,172.460007,78.650002,104.779999,17.99
2019-04-30,441.399994,245.100006,171.809998,78.690002,106.480003,17.700001
2019-05-02,443,238.699997,170.25,78.349998,105.559998,16.23
2019-05-03,444.399994,241.300003,174.429993,79.419998,106.080002,16.530001
2019-05-06,429.600006,240.399994,170.050003,78.379997,105.68,16.530001
2019-05-07,426.799988,236.100006,167.289993,79,104.699997,16.42
2019-05-08,428,238.300003,166.75,77.330002,105.07,16.4
2019-05-09,422.200012,235.800003,165.330002,76.57,104.239998,16.549999
2019-05-10,425.399994,235,164.350006,77.309998,106.010002,16.26
2019-05-13,415.799988,235.699997,165.100006,74.370003,106.110001,16.25
2019-05-14,427.799988,237.300003,167,75.959999,105.599998,15.9
2019-05-15,431.200012,239.699997,169.970001,78.32,106.699997,16.43
2019-05-16,437.600006,244.5,170.699997,75.440002,108.110001,16.209999
2019-05-17,437,243.600006,167.619995,75.199997,107.449997,16.34
2019-05-20,423.600006,241.199997,167.380005,75.93,107.330002,16.360001
2019-05-21,431.799988,241.300003,168.139999,75.970001,106.370003,16.620001
2019-05-22,434.799988,243.100006,167.570007,76.800003,106.720001,16.42
2019-05-23,427.600006,242.100006,165.529999,76,106.760002,16.209999
2019-05-24,431.600006,243.199997,165.160004,76.129997,106.690002,16.09
2019-05-28,431.200012,243.5,166.619995,75.449997,104.459999,15.79
2019-05-29,427.600006,240.300003,164.050003,73.190002,104.190002,15.39
2019-05-30,432.200012,241.899994,165.610001,71.849998,105.330002,15.25
2019-05-31,429.399994,240.399994,161.029999,71.970001,102.910004,15.18
2019-06-03,428,241.5,164.149994,72.150002,103.800003,15.33
2019-06-04,428.200012,239.800003,169.240005,72.779999,104.68,15.89
2019-06-05,437.200012,242.199997,169.990005,72.290001,106.730003,15.91
2019-06-06,435.799988,242.100006,173.929993,73.379997,107.379997,15
2019-06-07,447,245.100006,176.860001,74.25,108.769997,15.06
2019-06-10,449,245.199997,178.020004,77.220001,108.720001,14.61
2019-06-11,451.799988,245.600006,177.490005,78,109.379997,14.52
2019-06-12,445.799988,247.199997,177.169998,76.739998,109.68,14.76
2019-06-13,442,247.399994,177.949997,77.870003,110.910004,14.86
2019-06-14,440.200012,248,176.880005,78.349998,111.199997,14.76
2019-06-17,445.799988,249.300003,177.619995,79.029999,110.989998,14.49
2019-06-18,459.399994,252.899994,179.139999,80.5,109.599998,14.66
2019-06-19,453.600006,254.199997,179.820007,80.400002,110.419998,14.75
2019-06-20,456.799988,255.600006,182.960007,81.540001,111.739998,14.8
2019-06-21,454,255.300003,181.309998,79.339996,111.199997,14.78
2019-06-24,455.200012,255.399994,183.910004,79.089996,112.330002,12.3
2019-06-25,457.600006,254.100006,183.949997,78.389999,111.720001,12.57
2019-06-26,453.799988,250,182.5,77.199997,109.730003,12.74
2019-06-27,453.799988,248,182.050003,75.919998,109.779999,12.86
2019-06-28,461,250.5,183.110001,75.690002,109.650002,13.34
2019-07-01,457,249.300003,182.229996,76.599998,110.489998,12.55
2019-07-02,462.600006,254,184,75.309998,111.480003,12.24
2019-07-03,472,256.899994,186.029999,74.849998,114.080002,12.26
2019-07-05,475,252.699997,185.350006,75.25,113.150002,12.5
2019-07-08,478,254.600006,185.25,75.010002,114.050003,12.27
2019-07-09,480.399994,253.699997,183.899994,74.379997,112.910004,11.93
2019-07-10,481.600006,253.800003,184.289993,75.269997,113.75,11.85
2019-07-11,482,251.399994,186.080002,75.290001,114.379997,11.73
2019-07-12,486,251.5,186.809998,75.68,114.989998,12.02
2019-07-15,486,250.5,187.289993,76.099998,115.480003,12.01
2019-07-16,492,251.300003,189.110001,76.279999,115.889999,12.35
2019-07-17,492.200012,251.600006,189.729996,75.580002,115.940002,12.29
2019-07-18,488.200012,250.600006,190.240005,75.519997,115.440002,12.3
2019-07-19,485.399994,248,190.830002,75.269997,115.010002,12.18
2019-07-22,487.600006,250.300003,188.639999,74.099998,115.300003,12.1
2019-07-23,486.799988,250.300003,189.479996,75,113.849998,12.05
2019-07-24,480,247.100006,189.449997,75.080002,112.599998,12.17
2019-07-25,476,248,189.539993,74.57,112.769997,12.14
2019-07-26,480.799988,249.100006,190.869995,74.540001,114.730003,12
2019-07-29,475.600006,251.100006,192.059998,75.059998,116,12.3
2019-07-30,469.200012,247.399994,188.979996,74.800003,120.410004,12.35
2019-07-31,470,242,184.190002,74.080002,118.040001,13.74
2019-08-01,472.200012,245.199997,182.759995,70.43,116.730003,13.56
2019-08-02,451,237.600006,182.199997,69.25,116.440002,13.07
2019-08-05,433.200012,230.300003,174.559998,66.169998,113.080002,13.32
2019-08-06,435,228.600006,179.559998,67.760002,114.279999,13.77
2019-08-07,441,233,182.589996,67.400002,115.519997,13.68
2019-08-08,454.799988,238,186.429993,73.5,117.440002,13.79
2019-08-09,448.200012,232.699997,183.610001,74.040001,116.779999,13.23
2019-08-12,447.799988,234.5,177.720001,73.169998,116.029999,13.34
2019-08-13,447,233.5,180.789993,75.599998,117.25,13.56
2019-08-14,436.399994,230.100006,175.119995,74.32,115.790001,12.86
2019-08-15,433.799988,230.300003,175.429993,75.309998,117.389999,12.66
2019-08-16,436.799988,233.300003,179.220001,75.279999,119.18,12.45
2019-08-19,446,237.600006,201.649994,75.25,120.239998,12.45
2019-08-20,442.399994,236.399994,202.199997,75.709999,118.900002,12.06
2019-08-21,457.799988,241.100006,203.720001,76.699997,119.199997,12.26
2019-08-22,448,239,202.559998,80.190002,119.419998,13
2019-08-23,444.200012,236.100006,197.149994,80.050003,117.32,12.55
2019-08-26,441.399994,238.600006,200.160004,82.099998,119.32,12.62
2019-08-27,445.799988,244.100006,200.550003,81.510002,120.550003,12.45
2019-08-28,444.200012,246.300003,202.550003,83.050003,121.400002,12.73
2019-08-29,449,249.300003,203.610001,83.230003,121.18,13.05
2019-08-30,448,248.600006,197.990005,81.599998,120.230003,12.23
2019-09-03,443,252.899994,199.490005,81.940002,121.360001,11.85
2019-09-04,453.799988,254.800003,202.720001,80.870003,123.209999,11.82
2019-09-05,459.399994,250.699997,204.979996,82.029999,122.760002,12.5
2019-09-06,463,251.199997,207.029999,81.010002,122.870003,12.84
2019-09-09,459.600006,249.300003,205.399994,80.709999,122.169998,13.42
2019-09-10,453,248.100006,199.460007,77.779999,119.879997,14.42
2019-09-11,458,247.800003,197.270004,77.589996,121.269997,14.94
2019-09-12,462.600006,249.800003,197.220001,78.440002,122.769997,14.63
2019-09-13,464.200012,244.399994,194.820007,79.790001,122.120003,14.59
2019-09-16,443.200012,242.100006,192.550003,79.650002,119.75,14.47
2019-09-17,439.200012,246.199997,191.339996,80.830002,121.160004,14.55
2019-09-18,432,247,192.020004,80.879997,121.410004,14.62
2019-09-19,435.200012,247.300003,192.919998,80.739998,121.900002,14.45
2019-09-20,435.200012,249,191.910004,81.07,122.239998,14.33
2019-09-23,433.799988,246.300003,193,80.720001,123.220001,14.64
2019-09-24,436.399994,248.800003,195,80.849998,123.610001,14.67
2019-09-25,428.600006,246.300003,193.380005,81.510002,123.019997,15
2019-09-26,430.600006,251.100006,195.339996,81.849998,124.309998,15.13
2019-09-27,431,253.399994,196.330002,81.059998,124.57,15.16
2019-09-30,434.200012,256.899994,198.949997,80.43,124.379997,14.89
2019-10-01,429.200012,250.100006,197.25,79.580002,123.849998,15.36
2019-10-02,414.799988,240.600006,192.029999,80.18,121.080002,14.63
2019-10-03,415.200012,242.600006,193.699997,79.580002,121.739998,14.83
2019-10-04,419.799988,246,198.139999,80.139999,124,14.9
2019-10-07,426.200012,248,195.220001,80.699997,122.839996,15.05
2019-10-08,423.600006,245.399994,189.089996,80.5,120.93,14.78
2019-10-09,427.799988,247.600006,191.100006,81.639999,121.980003,14.88
2019-10-10,445.200012,245.300003,189.690002,80.510002,121.940002,15.16
2019-10-11,447.399994,243.199997,193.850006,80.650002,121.089996,15.89
2019-10-14,447.600006,243.800003,192.830002,79.949997,120.050003,15.45
2019-10-15,452.200012,244.199997,191.089996,81,117.199997,15.69
2019-10-16,446.799988,245.399994,192.740005,80.739998,117.529999,15.67
2019-10-17,441,244.300003,187.699997,81.639999,116.629997,15.76
2019-10-18,437,240.699997,185.529999,79.330002,117.470001,15.49
2019-10-21,435.399994,237.800003,185.710007,79.400002,119.080002,15.49
2019-10-22,435,239.199997,185.100006,79.620003,122.18,15.92
2019-10-23,432,239.100006,185.899994,79.550003,123,16.4
2019-10-24,431.600006,241.899994,187.570007,79.150002,124.790001,16.35
2019-10-25,441.399994,243.300003,188.630005,79.900002,123.25,16.51
2019-10-28,439.799988,243,185.710007,79.93,123.480003,16.709999
2019-10-29,441.399994,244.600006,190.460007,79.449997,123.599998,16.77
2019-10-30,444.399994,263.100006,193.270004,82.910004,124.940002,16.780001
2019-10-31,442.399994,261.799988,186.270004,81.5,124.510002,15.5
2019-11-01,444.600006,260.399994,186.580002,82.190002,123.870003,15.57
2019-11-04,449.200012,260.5,181.75,83.019997,119.07,15.91
2019-11-05,449.600006,263.200012,184,83.110001,118.900002,16.65
2019-11-06,450.200012,265,187.059998,82.360001,120.32,16.639999
2019-11-07,455.399994,263.799988,187.139999,77.199997,119.620003,20
2019-11-08,454.600006,264.299988,187.270004,74.25,119.699997,19.9
2019-11-11,455.399994,263,187.259995,73.93,119.330002,19.969999
2019-11-12,456.399994,261.399994,187.949997,73.870003,119.269997,19.950001
2019-11-13,456,262.200012,188.080002,73.760002,120.650002,19.52
